"","Country","WHO_region","T0","T0/2","T0/3","T0/4","T0/5","Criterion","transform","filter","domain"
"6853","Morocco","EMRO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6854","Oman","EMRO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6855","Pakistan","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6856","Qatar","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6857","Saudi Arabia","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6858","Somalia","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6859","Sudan","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6860","Syrian Arab Republic","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6861","Tunisia","EMRO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6862","United Arab Emirates","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6863","Yemen","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6864","occupied Palestinian territory including east Jerusalem","EMRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6865","Albania","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6866","Andorra","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6867","Armenia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6868","Austria","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6869","Azerbaijan","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6870","Belarus","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6871","Belgium","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6872","Bosnia and Herzegovina","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6873","Bulgaria","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6874","Croatia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6875","Cyprus","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6876","Czechia","EURO",0,0,1,0,0,"BIC",2,"stop-band","frequency"
"6877","Denmark","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6878","Estonia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6879","Faroe Islands","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6880","Finland","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6881","France","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6882","Georgia","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6883","Germany","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6884","Gibraltar","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6885","Greece","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6886","Greenland","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6887","Guernsey","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6888","Holy See","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6889","Hungary","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6890","Iceland","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6891","Ireland","EURO",0,1,0,0,0,"BIC",2,"stop-band","frequency"
"6892","Isle of Man","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6893","Israel","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6894","Italy","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6895","Jersey","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6896","Kazakhstan","EURO",0,1,0,0,0,"BIC",2,"stop-band","frequency"
"6897","Kosovo","EURO",0,1,0,0,0,"BIC",2,"stop-band","frequency"
"6898","Kyrgyzstan","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6899","Latvia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6900","Liechtenstein","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6901","Lithuania","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6902","Luxembourg","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6903","Malta","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6904","Monaco","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6905","Montenegro","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6906","Netherlands","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6907","North Macedonia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6908","Norway","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6909","Poland","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6910","Portugal","EURO",0,1,0,0,0,"BIC",2,"stop-band","frequency"
"6911","Republic of Moldova","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6912","Romania","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6913","Russian Federation","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6914","San Marino","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6915","Serbia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6916","Slovakia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6917","Slovenia","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6918","Spain","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6919","Sweden","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6920","Switzerland","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6921","Tajikistan","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6922","The United Kingdom","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6923","Trkiye","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6924","Turkmenistan","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6925","Ukraine","EURO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6926","Uzbekistan","EURO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6927","Albania","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6928","Andorra","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6929","Armenia","EURO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"6930","Austria","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6931","Azerbaijan","EURO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"6932","Belarus","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6933","Belgium","EURO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"6934","Bosnia and Herzegovina","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6935","Bulgaria","EURO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"6936","Croatia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6937","Cyprus","EURO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"6938","Czechia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6939","Denmark","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6940","Estonia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6941","Faroe Islands","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6942","Finland","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6943","France","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6944","Georgia","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6945","Germany","EURO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"6946","Gibraltar","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6947","Greece","EURO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"6948","Greenland","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6949","Guernsey","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6950","Holy See","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6951","Hungary","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6952","Iceland","EURO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"6953","Ireland","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6954","Isle of Man","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6955","Israel","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6956","Italy","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6957","Jersey","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6958","Kazakhstan","EURO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"6959","Kosovo","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6960","Kyrgyzstan","EURO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"6961","Latvia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6962","Liechtenstein","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6963","Lithuania","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6964","Luxembourg","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6965","Malta","EURO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"6966","Monaco","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6967","Montenegro","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6968","Netherlands","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6969","North Macedonia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6970","Norway","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6971","Poland","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6972","Portugal","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6973","Republic of Moldova","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6974","Romania","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6975","Russian Federation","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6976","San Marino","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6977","Serbia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6978","Slovakia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6979","Slovenia","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6980","Spain","EURO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"6981","Sweden","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6982","Switzerland","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6983","Tajikistan","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6984","The United Kingdom","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6985","Trkiye","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6986","Turkmenistan","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6987","Ukraine","EURO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"6988","Uzbekistan","EURO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"6989","Bangladesh","SEARO",0,1,0,0,0,"BIC",2,"stop-band","frequency"
"6990","Bhutan","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6991","Democratic Peoples Republic of Korea","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6992","India","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6993","Indonesia","SEARO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6994","Maldives","SEARO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"6995","Myanmar","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6996","Nepal","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6997","Sri Lanka","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6998","Thailand","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"6999","Timor-Leste","SEARO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7000","Bangladesh","SEARO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"7001","Bhutan","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7002","Democratic Peoples Republic of Korea","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7003","India","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7004","Indonesia","SEARO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"7005","Maldives","SEARO",0,1,0,0,0,"SC",2,"stop-band","frequency"
"7006","Myanmar","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7007","Nepal","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7008","Sri Lanka","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7009","Thailand","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7010","Timor-Leste","SEARO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7011","American Samoa","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7012","Australia","WPRO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"7013","Brunei Darussalam","WPRO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"7014","Cambodia","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7015","China","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7016","Cook Islands","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7017","Fiji","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7018","French Polynesia","WPRO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"7019","Guam","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7020","Japan","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7021","Kiribati","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7022","Lao Peoples Democratic Republic","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7023","Malaysia","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7024","Marshall Islands","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7025","Micronesia (Federated States of)","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7026","Mongolia","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7027","Nauru","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7028","New Caledonia","WPRO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"7029","New Zealand","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7030","Niue","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7031","Northern Mariana Islands (Commonwealth of the)","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7032","Palau","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7033","Papua New Guinea","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7034","Philippines","WPRO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"7035","Pitcairn Islands","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7036","Republic of Korea","WPRO",0,1,1,0,0,"BIC",2,"stop-band","frequency"
"7037","Samoa","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7038","Singapore","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7039","Solomon Islands","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7040","Tokelau","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7041","Tonga","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7042","Tuvalu","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7043","Vanuatu","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7044","Viet Nam","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7045","Wallis and Futuna","WPRO",0,0,0,0,0,"BIC",2,"stop-band","frequency"
"7046","American Samoa","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7047","Australia","WPRO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"7048","Brunei Darussalam","WPRO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"7049","Cambodia","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7050","China","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7051","Cook Islands","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7052","Fiji","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7053","French Polynesia","WPRO",0,0,1,0,0,"SC",2,"stop-band","frequency"
"7054","Guam","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7055","Japan","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7056","Kiribati","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7057","Lao Peoples Democratic Republic","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7058","Malaysia","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7059","Marshall Islands","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7060","Micronesia (Federated States of)","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7061","Mongolia","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7062","Nauru","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7063","New Caledonia","WPRO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"7064","New Zealand","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7065","Niue","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7066","Northern Mariana Islands (Commonwealth of the)","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7067","Palau","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7068","Papua New Guinea","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7069","Philippines","WPRO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"7070","Pitcairn Islands","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7071","Republic of Korea","WPRO",0,1,1,0,0,"SC",2,"stop-band","frequency"
"7072","Samoa","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7073","Singapore","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7074","Solomon Islands","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7075","Tokelau","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7076","Tonga","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7077","Tuvalu","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7078","Vanuatu","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7079","Viet Nam","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7080","Wallis and Futuna","WPRO",0,0,0,0,0,"SC",2,"stop-band","frequency"
"7081","Algeria","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7082","Angola","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7083","Benin","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7084","Botswana","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7085","Burkina Faso","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7086","Burundi","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7087","Cabo Verde","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7088","Cameroon","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7089","Central African Republic","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7090","Chad","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7091","Comoros","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7092","Congo","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7093","Ctedvoire","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7094","Democratic Republic of the Congo","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7095","Equatorial Guinea","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7096","Eritrea","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7097","Eswatini","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7098","Ethiopia","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7099","Gabon","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7100","Gambia","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7101","Ghana","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7102","Guinea","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7103","Guinea-Bissau","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7104","Kenya","AFRO",0,1,0,0,0,"BIC",3,"stop-band","frequency"
"7105","Lesotho","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7106","Liberia","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7107","Madagascar","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7108","Malawi","AFRO",0,1,0,0,0,"BIC",3,"stop-band","frequency"
"7109","Mali","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7110","Mauritania","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7111","Mauritius","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7112","Mayotte","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7113","Mozambique","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7114","Namibia","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7115","Niger","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7116","Nigeria","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7117","Runion","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7118","Rwanda","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7119","Saint Helena Ascension and Tristan da Cunha","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7120","Sao Tome and Principe","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7121","Senegal","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7122","Seychelles","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7123","Sierra Leone","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7124","South Africa","AFRO",0,1,0,0,0,"BIC",3,"stop-band","frequency"
"7125","South Sudan","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7126","Togo","AFRO",0,1,1,0,0,"BIC",3,"stop-band","frequency"
"7127","Uganda","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7128","United Republic of Tanzania","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7129","Zambia","AFRO",0,1,0,0,0,"BIC",3,"stop-band","frequency"
"7130","Zimbabwe","AFRO",0,0,0,0,0,"BIC",3,"stop-band","frequency"
"7131","Algeria","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7132","Angola","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7133","Benin","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7134","Botswana","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7135","Burkina Faso","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7136","Burundi","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7137","Cabo Verde","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7138","Cameroon","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7139","Central African Republic","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7140","Chad","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7141","Comoros","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7142","Congo","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7143","Ctedvoire","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7144","Democratic Republic of the Congo","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7145","Equatorial Guinea","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7146","Eritrea","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7147","Eswatini","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7148","Ethiopia","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7149","Gabon","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7150","Gambia","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7151","Ghana","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7152","Guinea","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7153","Guinea-Bissau","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7154","Kenya","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7155","Lesotho","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7156","Liberia","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7157","Madagascar","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7158","Malawi","AFRO",0,1,0,0,0,"SC",3,"stop-band","frequency"
"7159","Mali","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7160","Mauritania","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7161","Mauritius","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7162","Mayotte","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7163","Mozambique","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7164","Namibia","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7165","Niger","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7166","Nigeria","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7167","Runion","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7168","Rwanda","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7169","Saint Helena Ascension and Tristan da Cunha","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7170","Sao Tome and Principe","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7171","Senegal","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7172","Seychelles","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7173","Sierra Leone","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7174","South Africa","AFRO",0,1,0,0,0,"SC",3,"stop-band","frequency"
"7175","South Sudan","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7176","Togo","AFRO",0,1,1,0,0,"SC",3,"stop-band","frequency"
"7177","Uganda","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7178","United Republic of Tanzania","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
"7179","Zambia","AFRO",0,1,0,0,0,"SC",3,"stop-band","frequency"
"7180","Zimbabwe","AFRO",0,0,0,0,0,"SC",3,"stop-band","frequency"
